날짜,종가,시가,고가,저가,거래량,변동 %
1991-06-27,"1,706.00","1,706.00","1,706.00","1,706.00",,-0.12%
1991-06-26,"1,708.00","1,708.00","1,708.00","1,708.00",,0.12%
1991-06-25,"1,706.00","1,706.00","1,706.00","1,706.00",,0.35%
1991-06-24,"1,700.00","1,700.00","1,700.00","1,700.00",,-0.18%
1991-06-21,"1,703.00","1,703.00","1,703.00","1,703.00",,0.06%
1991-06-20,"1,702.00","1,702.00","1,702.00","1,702.00",,-0.23%
1991-06-19,"1,706.00","1,706.00","1,706.00","1,706.00",,0.12%
1991-06-18,"1,704.00","1,704.00","1,704.00","1,704.00",,-0.12%
1991-06-17,"1,706.00","1,706.00","1,706.00","1,706.00",,0.12%
1991-06-14,"1,704.00","1,704.00","1,704.00","1,704.00",,0.18%
1991-06-13,"1,701.00","1,701.00","1,701.00","1,701.00",,0.95%
1991-06-12,"1,685.00","1,685.00","1,685.00","1,685.00",,0.42%
1991-06-11,"1,678.00","1,678.00","1,678.00","1,678.00",,-0.36%
1991-06-10,"1,684.00","1,684.00","1,684.00","1,684.00",,-0.65%
1991-06-07,"1,695.00","1,695.00","1,695.00","1,695.00",,-0.70%
1991-06-06,"1,707.00","1,707.00","1,707.00","1,707.00",,-1.61%
1991-06-05,"1,735.00","1,735.00","1,735.00","1,735.00",,-0.97%
1991-06-04,"1,752.00","1,752.00","1,752.00","1,752.00",,-0.34%
1991-06-03,"1,758.00","1,758.00","1,758.00","1,758.00",,0.06%
1991-05-31,"1,757.00","1,757.00","1,757.00","1,757.00",,0.57%
1991-05-30,"1,747.00","1,747.00","1,747.00","1,747.00",,0.23%
1991-05-29,"1,743.00","1,743.00","1,743.00","1,743.00",,0.52%
1991-05-28,"1,734.00","1,734.00","1,734.00","1,734.00",,1.11%
1991-05-24,"1,715.00","1,715.00","1,715.00","1,715.00",,0.94%
1991-05-23,"1,699.00","1,699.00","1,699.00","1,699.00",,0.83%
1991-05-22,"1,685.00","1,685.00","1,685.00","1,685.00",,0.48%
1991-05-21,"1,677.00","1,677.00","1,677.00","1,677.00",,-1.29%
1991-05-20,"1,699.00","1,699.00","1,699.00","1,699.00",,2.35%
1991-05-17,"1,660.00","1,660.00","1,660.00","1,660.00",,0.67%
1991-05-16,"1,649.00","1,649.00","1,649.00","1,649.00",,0.43%
1991-05-15,"1,642.00","1,642.00","1,642.00","1,642.00",,0.18%
1991-05-14,"1,639.00","1,639.00","1,639.00","1,639.00",,0.00%
1991-05-13,"1,639.00","1,639.00","1,639.00","1,639.00",,0.18%
1991-05-10,"1,636.00","1,636.00","1,636.00","1,636.00",,0.18%
1991-05-09,"1,633.00","1,633.00","1,633.00","1,633.00",,0.43%
1991-05-08,"1,626.00","1,626.00","1,626.00","1,626.00",,0.87%
1991-05-07,"1,612.00","1,612.00","1,612.00","1,612.00",,-0.06%
1991-05-03,"1,613.00","1,613.00","1,613.00","1,613.00",,-0.43%
1991-05-02,"1,620.00","1,620.00","1,620.00","1,620.00",,-0.25%
1991-05-01,"1,624.00","1,624.00","1,624.00","1,624.00",,-0.12%
1991-04-30,"1,626.00","1,626.00","1,626.00","1,626.00",,-0.25%
1991-04-29,"1,630.00","1,630.00","1,630.00","1,630.00",,0.00%
1991-04-26,"1,630.00","1,630.00","1,630.00","1,630.00",,0.00%
1991-04-25,"1,630.00","1,630.00","1,630.00","1,630.00",,-0.12%
1991-04-24,"1,632.00","1,632.00","1,632.00","1,632.00",,2.00%
1991-04-23,"1,600.00","1,600.00","1,600.00","1,600.00",,0.25%
1991-04-22,"1,596.00","1,596.00","1,596.00","1,596.00",,0.63%
1991-04-19,"1,586.00","1,586.00","1,586.00","1,586.00",,0.44%
1991-04-18,"1,579.00","1,579.00","1,579.00","1,579.00",,-0.06%
1991-04-17,"1,580.00","1,580.00","1,580.00","1,580.00",,-0.13%
1991-04-16,"1,582.00","1,582.00","1,582.00","1,582.00",,-0.06%
1991-04-15,"1,583.00","1,583.00","1,583.00","1,583.00",,-0.31%
1991-04-12,"1,588.00","1,588.00","1,588.00","1,588.00",,0.00%
1991-04-11,"1,588.00","1,588.00","1,588.00","1,588.00",,-0.31%
1991-04-10,"1,593.00","1,593.00","1,593.00","1,593.00",,-1.12%
1991-04-09,"1,611.00","1,611.00","1,611.00","1,611.00",,0.19%
1991-04-08,"1,608.00","1,608.00","1,608.00","1,608.00",,0.63%
1991-04-05,"1,598.00","1,598.00","1,598.00","1,598.00",,0.06%
1991-04-04,"1,597.00","1,597.00","1,597.00","1,597.00",,0.06%
1991-04-03,"1,596.00","1,596.00","1,596.00","1,596.00",,-0.19%
1991-04-02,"1,599.00","1,599.00","1,599.00","1,599.00",,-0.62%
1991-03-28,"1,609.00","1,609.00","1,609.00","1,609.00",,-2.19%
1991-03-27,"1,645.00","1,645.00","1,645.00","1,645.00",,-1.50%
1991-03-26,"1,670.00","1,670.00","1,670.00","1,670.00",,-1.24%
1991-03-25,"1,691.00","1,691.00","1,691.00","1,691.00",,-1.17%
1991-03-22,"1,711.00","1,711.00","1,711.00","1,711.00",,-0.41%
1991-03-21,"1,718.00","1,718.00","1,718.00","1,718.00",,-0.29%
1991-03-20,"1,723.00","1,723.00","1,723.00","1,723.00",,-0.52%
1991-03-19,"1,732.00","1,732.00","1,732.00","1,732.00",,-0.80%
1991-03-18,"1,746.00","1,746.00","1,746.00","1,746.00",,-0.85%
1991-03-15,"1,761.00","1,761.00","1,761.00","1,761.00",,-0.51%
1991-03-14,"1,770.00","1,770.00","1,770.00","1,770.00",,-0.56%
1991-03-13,"1,780.00","1,780.00","1,780.00","1,780.00",,0.51%
1991-03-12,"1,771.00","1,771.00","1,771.00","1,771.00",,0.45%
1991-03-11,"1,763.00","1,763.00","1,763.00","1,763.00",,0.00%
1991-03-08,"1,763.00","1,763.00","1,763.00","1,763.00",,0.34%
1991-03-07,"1,757.00","1,757.00","1,757.00","1,757.00",,0.75%
1991-03-06,"1,744.00","1,744.00","1,744.00","1,744.00",,1.04%
1991-03-05,"1,726.00","1,726.00","1,726.00","1,726.00",,0.70%
1991-03-04,"1,714.00","1,714.00","1,714.00","1,714.00",,0.41%
1991-03-01,"1,707.00","1,707.00","1,707.00","1,707.00",,0.18%
1991-02-28,"1,704.00","1,704.00","1,704.00","1,704.00",,0.12%
1991-02-27,"1,702.00","1,702.00","1,702.00","1,702.00",,1.31%
1991-02-26,"1,680.00","1,680.00","1,680.00","1,680.00",,0.36%
1991-02-25,"1,674.00","1,674.00","1,674.00","1,674.00",,0.18%
1991-02-22,"1,671.00","1,671.00","1,671.00","1,671.00",,0.42%
1991-02-21,"1,664.00","1,664.00","1,664.00","1,664.00",,0.60%
1991-02-20,"1,654.00","1,654.00","1,654.00","1,654.00",,1.04%
1991-02-19,"1,637.00","1,637.00","1,637.00","1,637.00",,1.49%
1991-02-18,"1,613.00","1,613.00","1,613.00","1,613.00",,0.19%
1991-02-15,"1,610.00","1,610.00","1,610.00","1,610.00",,1.26%
1991-02-14,"1,590.00","1,590.00","1,590.00","1,590.00",,0.89%
1991-02-13,"1,576.00","1,576.00","1,576.00","1,576.00",,0.96%
1991-02-12,"1,561.00","1,561.00","1,561.00","1,561.00",,0.52%
1991-02-11,"1,553.00","1,553.00","1,553.00","1,553.00",,0.58%
1991-02-08,"1,544.00","1,544.00","1,544.00","1,544.00",,1.25%
1991-02-07,"1,525.00","1,525.00","1,525.00","1,525.00",,0.99%
1991-02-06,"1,510.00","1,510.00","1,510.00","1,510.00",,1.41%
1991-02-05,"1,489.00","1,489.00","1,489.00","1,489.00",,0.20%
1991-02-04,"1,486.00","1,486.00","1,486.00","1,486.00",,0.27%
1991-02-01,"1,482.00","1,482.00","1,482.00","1,482.00",,0.61%
1991-01-31,"1,473.00","1,473.00","1,473.00","1,473.00",,0.48%
1991-01-30,"1,466.00","1,466.00","1,466.00","1,466.00",,0.00%
1991-01-29,"1,466.00","1,466.00","1,466.00","1,466.00",,-0.07%
1991-01-28,"1,467.00","1,467.00","1,467.00","1,467.00",,0.07%
1991-01-25,"1,466.00","1,466.00","1,466.00","1,466.00",,0.07%
1991-01-24,"1,465.00","1,465.00","1,465.00","1,465.00",,0.34%
1991-01-23,"1,460.00","1,460.00","1,460.00","1,460.00",,0.55%
1991-01-22,"1,452.00","1,452.00","1,452.00","1,452.00",,0.28%
1991-01-21,"1,448.00","1,448.00","1,448.00","1,448.00",,0.21%
1991-01-18,"1,445.00","1,445.00","1,445.00","1,445.00",,0.14%
1991-01-17,"1,443.00","1,443.00","1,443.00","1,443.00",,0.00%
1991-01-16,"1,443.00","1,443.00","1,443.00","1,443.00",,0.00%
1991-01-15,"1,443.00","1,443.00","1,443.00","1,443.00",,0.21%
1991-01-14,"1,440.00","1,440.00","1,440.00","1,440.00",,0.07%
1991-01-11,"1,439.00","1,439.00","1,439.00","1,439.00",,0.49%
1991-01-10,"1,432.00","1,432.00","1,432.00","1,432.00",,-0.07%
1991-01-09,"1,433.00","1,433.00","1,433.00","1,433.00",,0.07%
1991-01-08,"1,432.00","1,432.00","1,432.00","1,432.00",,-0.21%
1991-01-07,"1,435.00","1,435.00","1,435.00","1,435.00",,-0.07%
1991-01-04,"1,436.00","1,436.00","1,436.00","1,436.00",,-0.69%
1991-01-03,"1,446.00","1,446.00","1,446.00","1,446.00",,-0.07%
1991-01-02,"1,447.00","1,447.00","1,447.00","1,447.00",,0.07%
1990-12-28,"1,446.00","1,446.00","1,446.00","1,446.00",,-0.28%
1990-12-27,"1,450.00","1,450.00","1,450.00","1,450.00",,0.07%
1990-12-21,"1,449.00","1,449.00","1,449.00","1,449.00",,0.28%
1990-12-20,"1,445.00","1,445.00","1,445.00","1,445.00",,0.49%
1990-12-19,"1,438.00","1,438.00","1,438.00","1,438.00",,0.00%
1990-12-18,"1,438.00","1,438.00","1,438.00","1,438.00",,0.07%
1990-12-17,"1,437.00","1,437.00","1,437.00","1,437.00",,-0.28%
1990-12-14,"1,441.00","1,441.00","1,441.00","1,441.00",,-0.55%
1990-12-13,"1,449.00","1,449.00","1,449.00","1,449.00",,-0.21%
1990-12-12,"1,452.00","1,452.00","1,452.00","1,452.00",,-0.27%
1990-12-11,"1,456.00","1,456.00","1,456.00","1,456.00",,0.41%
1990-12-10,"1,450.00","1,450.00","1,450.00","1,450.00",,-0.07%
1990-12-07,"1,451.00","1,451.00","1,451.00","1,451.00",,0.28%
1990-12-06,"1,447.00","1,447.00","1,447.00","1,447.00",,1.19%
1990-12-05,"1,430.00","1,430.00","1,430.00","1,430.00",,3.03%
1990-12-04,"1,388.00","1,388.00","1,388.00","1,388.00",,1.68%
1990-12-03,"1,365.00","1,365.00","1,365.00","1,365.00",,1.26%
1990-11-30,"1,348.00","1,348.00","1,348.00","1,348.00",,0.60%
1990-11-29,"1,340.00","1,340.00","1,340.00","1,340.00",,0.83%
1990-11-28,"1,329.00","1,329.00","1,329.00","1,329.00",,0.38%
1990-11-27,"1,324.00","1,324.00","1,324.00","1,324.00",,0.53%
1990-11-26,"1,317.00","1,317.00","1,317.00","1,317.00",,0.38%
1990-11-23,"1,312.00","1,312.00","1,312.00","1,312.00",,0.15%
1990-11-22,"1,310.00","1,310.00","1,310.00","1,310.00",,0.31%
1990-11-21,"1,306.00","1,306.00","1,306.00","1,306.00",,0.08%
1990-11-20,"1,305.00","1,305.00","1,305.00","1,305.00",,0.38%
1990-11-19,"1,300.00","1,300.00","1,300.00","1,300.00",,0.15%
1990-11-16,"1,298.00","1,298.00","1,298.00","1,298.00",,0.39%
1990-11-15,"1,293.00","1,293.00","1,293.00","1,293.00",,0.47%
1990-11-14,"1,287.00","1,287.00","1,287.00","1,287.00",,0.55%
1990-11-13,"1,280.00","1,280.00","1,280.00","1,280.00",,-0.08%
1990-11-12,"1,281.00","1,281.00","1,281.00","1,281.00",,0.08%
1990-11-09,"1,280.00","1,280.00","1,280.00","1,280.00",,-0.31%
1990-11-08,"1,284.00","1,284.00","1,284.00","1,284.00",,-1.91%
1990-11-07,"1,309.00","1,309.00","1,309.00","1,309.00",,0.23%
1990-11-06,"1,306.00","1,306.00","1,306.00","1,306.00",,-0.46%
1990-11-05,"1,312.00","1,312.00","1,312.00","1,312.00",,0.00%
1990-11-02,"1,312.00","1,312.00","1,312.00","1,312.00",,0.08%
1990-11-01,"1,311.00","1,311.00","1,311.00","1,311.00",,0.15%
1990-10-31,"1,309.00","1,309.00","1,309.00","1,309.00",,0.08%
1990-10-30,"1,308.00","1,308.00","1,308.00","1,308.00",,-0.30%
1990-10-29,"1,312.00","1,312.00","1,312.00","1,312.00",,-0.61%
1990-10-26,"1,320.00","1,320.00","1,320.00","1,320.00",,-0.53%
1990-10-25,"1,327.00","1,327.00","1,327.00","1,327.00",,-0.08%
1990-10-24,"1,328.00","1,328.00","1,328.00","1,328.00",,-0.15%
1990-10-23,"1,330.00","1,330.00","1,330.00","1,330.00",,0.00%
1990-10-22,"1,330.00","1,330.00","1,330.00","1,330.00",,4.40%
1990-10-19,"1,274.00","1,274.00","1,274.00","1,274.00",,0.47%
1990-10-18,"1,268.00","1,268.00","1,268.00","1,268.00",,1.68%
1990-10-17,"1,247.00","1,247.00","1,247.00","1,247.00",,0.89%
1990-10-16,"1,236.00","1,236.00","1,236.00","1,236.00",,0.49%
1990-10-15,"1,230.00","1,230.00","1,230.00","1,230.00",,1.07%
1990-10-12,"1,217.00","1,217.00","1,217.00","1,217.00",,2.18%
1990-10-11,"1,191.00","1,191.00","1,191.00","1,191.00",,0.68%
1990-10-10,"1,183.00","1,183.00","1,183.00","1,183.00",,0.34%
1990-10-09,"1,179.00","1,179.00","1,179.00","1,179.00",,-0.08%
1990-10-08,"1,180.00","1,180.00","1,180.00","1,180.00",,0.77%
1990-10-05,"1,171.00","1,171.00","1,171.00","1,171.00",,1.39%
1990-10-04,"1,155.00","1,155.00","1,155.00","1,155.00",,-0.69%
1990-10-03,"1,163.00","1,163.00","1,163.00","1,163.00",,-0.17%
1990-10-02,"1,165.00","1,165.00","1,165.00","1,165.00",,-0.17%
1990-10-01,"1,167.00","1,167.00","1,167.00","1,167.00",,-0.09%
1990-09-28,"1,168.00","1,168.00","1,168.00","1,168.00",,0.00%
1990-09-27,"1,168.00","1,168.00","1,168.00","1,168.00",,-0.17%
1990-09-26,"1,170.00","1,170.00","1,170.00","1,170.00",,-0.43%
1990-09-25,"1,175.00","1,175.00","1,175.00","1,175.00",,-0.34%
1990-09-24,"1,179.00","1,179.00","1,179.00","1,179.00",,0.60%
1990-09-21,"1,172.00","1,172.00","1,172.00","1,172.00",,-1.35%
1990-09-20,"1,188.00","1,188.00","1,188.00","1,188.00",,-0.59%
1990-09-19,"1,195.00","1,195.00","1,195.00","1,195.00",,-0.17%
1990-09-18,"1,197.00","1,197.00","1,197.00","1,197.00",,-0.25%
1990-09-17,"1,200.00","1,200.00","1,200.00","1,200.00",,0.25%
1990-09-14,"1,197.00","1,197.00","1,197.00","1,197.00",,0.50%
1990-09-13,"1,191.00","1,191.00","1,191.00","1,191.00",,0.00%
1990-09-12,"1,191.00","1,191.00","1,191.00","1,191.00",,0.00%
1990-09-11,"1,191.00","1,191.00","1,191.00","1,191.00",,0.00%
1990-09-10,"1,191.00","1,191.00","1,191.00","1,191.00",,-0.17%
1990-09-07,"1,193.00","1,193.00","1,193.00","1,193.00",,-0.08%
1990-09-06,"1,194.00","1,194.00","1,194.00","1,194.00",,0.17%
1990-09-05,"1,192.00","1,192.00","1,192.00","1,192.00",,-0.08%
1990-09-04,"1,193.00","1,193.00","1,193.00","1,193.00",,-0.83%
1990-09-03,"1,203.00","1,203.00","1,203.00","1,203.00",,-0.41%
1990-08-31,"1,208.00","1,208.00","1,208.00","1,208.00",,-0.17%
1990-08-30,"1,210.00","1,210.00","1,210.00","1,210.00",,0.00%
1990-08-29,"1,210.00","1,210.00","1,210.00","1,210.00",,-0.41%
1990-08-28,"1,215.00","1,215.00","1,215.00","1,215.00",,-0.41%
1990-08-24,"1,220.00","1,220.00","1,220.00","1,220.00",,-0.08%
1990-08-23,"1,221.00","1,221.00","1,221.00","1,221.00",,0.08%
1990-08-22,"1,220.00","1,220.00","1,220.00","1,220.00",,-0.16%
1990-08-21,"1,222.00","1,222.00","1,222.00","1,222.00",,0.00%
1990-08-20,"1,222.00","1,222.00","1,222.00","1,222.00",,-0.33%
1990-08-17,"1,226.00","1,226.00","1,226.00","1,226.00",,-0.16%
1990-08-16,"1,228.00","1,228.00","1,228.00","1,228.00",,-0.65%
1990-08-15,"1,236.00","1,236.00","1,236.00","1,236.00",,-0.08%
1990-08-14,"1,237.00","1,237.00","1,237.00","1,237.00",,0.00%
1990-08-13,"1,237.00","1,237.00","1,237.00","1,237.00",,0.41%
1990-08-10,"1,232.00","1,232.00","1,232.00","1,232.00",,0.98%
1990-08-09,"1,220.00","1,220.00","1,220.00","1,220.00",,1.16%
1990-08-08,"1,206.00","1,206.00","1,206.00","1,206.00",,1.52%
1990-08-07,"1,188.00","1,188.00","1,188.00","1,188.00",,0.51%
1990-08-06,"1,182.00","1,182.00","1,182.00","1,182.00",,0.17%
1990-08-03,"1,180.00","1,180.00","1,180.00","1,180.00",,-0.42%
1990-08-02,"1,185.00","1,185.00","1,185.00","1,185.00",,0.85%
1990-08-01,"1,175.00","1,175.00","1,175.00","1,175.00",,0.86%
1990-07-31,"1,165.00","1,165.00","1,165.00","1,165.00",,0.34%
1990-07-30,"1,161.00","1,161.00","1,161.00","1,161.00",,0.35%
1990-07-27,"1,157.00","1,157.00","1,157.00","1,157.00",,0.61%
1990-07-26,"1,150.00","1,150.00","1,150.00","1,150.00",,0.70%
1990-07-25,"1,142.00","1,142.00","1,142.00","1,142.00",,0.09%
1990-07-24,"1,141.00","1,141.00","1,141.00","1,141.00",,0.26%
1990-07-23,"1,138.00","1,138.00","1,138.00","1,138.00",,0.80%
1990-07-20,"1,129.00","1,129.00","1,129.00","1,129.00",,3.11%
1990-07-19,"1,095.00","1,095.00","1,095.00","1,095.00",,0.37%
1990-07-18,"1,091.00","1,091.00","1,091.00","1,091.00",,0.46%
1990-07-17,"1,086.00","1,086.00","1,086.00","1,086.00",,0.56%
1990-07-16,"1,080.00","1,080.00","1,080.00","1,080.00",,0.19%
1990-07-13,"1,078.00","1,078.00","1,078.00","1,078.00",,1.32%
1990-07-12,"1,064.00","1,064.00","1,064.00","1,064.00",,0.76%
1990-07-11,"1,056.00","1,056.00","1,056.00","1,056.00",,-1.22%
1990-07-10,"1,069.00","1,069.00","1,069.00","1,069.00",,0.09%
1990-07-09,"1,068.00","1,068.00","1,068.00","1,068.00",,0.09%
1990-07-06,"1,067.00","1,067.00","1,067.00","1,067.00",,0.19%
1990-07-05,"1,065.00","1,065.00","1,065.00","1,065.00",,-0.75%
1990-07-04,"1,073.00","1,073.00","1,073.00","1,073.00",,-0.19%
1990-07-03,"1,075.00","1,075.00","1,075.00","1,075.00",,-0.65%
1990-07-02,"1,082.00","1,082.00","1,082.00","1,082.00",,-0.64%
1990-06-29,"1,089.00","1,089.00","1,089.00","1,089.00",,-1.89%
1990-06-28,"1,110.00","1,110.00","1,110.00","1,110.00",,-1.60%
1990-06-27,"1,128.00","1,128.00","1,128.00","1,128.00",,-1.40%
1990-06-26,"1,144.00","1,144.00","1,144.00","1,144.00",,-0.35%
1990-06-25,"1,148.00","1,148.00","1,148.00","1,148.00",,-0.35%
1990-06-22,"1,152.00","1,152.00","1,152.00","1,152.00",,-0.60%
1990-06-21,"1,159.00","1,159.00","1,159.00","1,159.00",,-0.86%
1990-06-20,"1,169.00","1,169.00","1,169.00","1,169.00",,-1.02%
1990-06-19,"1,181.00","1,181.00","1,181.00","1,181.00",,-1.34%
1990-06-18,"1,197.00","1,197.00","1,197.00","1,197.00",,-1.80%
1990-06-15,"1,219.00","1,219.00","1,219.00","1,219.00",,-1.06%
1990-06-14,"1,232.00","1,232.00","1,232.00","1,232.00",,-0.88%
1990-06-13,"1,243.00","1,243.00","1,243.00","1,243.00",,-0.88%
1990-06-12,"1,254.00","1,254.00","1,254.00","1,254.00",,-0.79%
1990-06-11,"1,264.00","1,264.00","1,264.00","1,264.00",,-1.10%
1990-06-08,"1,278.00","1,278.00","1,278.00","1,278.00",,-1.46%
1990-06-07,"1,297.00","1,297.00","1,297.00","1,297.00",,-0.38%
1990-06-06,"1,302.00","1,302.00","1,302.00","1,302.00",,-0.23%
1990-06-05,"1,305.00","1,305.00","1,305.00","1,305.00",,0.23%
1990-06-04,"1,302.00","1,302.00","1,302.00","1,302.00",,0.08%
1990-06-01,"1,301.00","1,301.00","1,301.00","1,301.00",,0.15%
1990-05-31,"1,299.00","1,299.00","1,299.00","1,299.00",,-0.31%
1990-05-30,"1,303.00","1,303.00","1,303.00","1,303.00",,-0.08%
1990-05-29,"1,304.00","1,304.00","1,304.00","1,304.00",,-0.69%
1990-05-25,"1,313.00","1,313.00","1,313.00","1,313.00",,-0.30%
1990-05-24,"1,317.00","1,317.00","1,317.00","1,317.00",,0.00%
1990-05-23,"1,317.00","1,317.00","1,317.00","1,317.00",,0.08%
1990-05-22,"1,316.00","1,316.00","1,316.00","1,316.00",,0.08%
1990-05-21,"1,315.00","1,315.00","1,315.00","1,315.00",,0.31%
1990-05-18,"1,311.00","1,311.00","1,311.00","1,311.00",,0.15%
1990-05-17,"1,309.00","1,309.00","1,309.00","1,309.00",,0.31%
1990-05-16,"1,305.00","1,305.00","1,305.00","1,305.00",,0.00%
1990-05-15,"1,305.00","1,305.00","1,305.00","1,305.00",,0.00%
1990-05-14,"1,305.00","1,305.00","1,305.00","1,305.00",,-0.61%
1990-05-11,"1,313.00","1,313.00","1,313.00","1,313.00",,-0.30%
1990-05-10,"1,317.00","1,317.00","1,317.00","1,317.00",,-0.30%
1990-05-09,"1,321.00","1,321.00","1,321.00","1,321.00",,-0.68%
1990-05-08,"1,330.00","1,330.00","1,330.00","1,330.00",,-1.12%
1990-05-03,"1,345.00","1,345.00","1,345.00","1,345.00",,-0.52%
1990-05-02,"1,352.00","1,352.00","1,352.00","1,352.00",,-0.22%
1990-05-01,"1,355.00","1,355.00","1,355.00","1,355.00",,-0.44%
1990-04-30,"1,361.00","1,361.00","1,361.00","1,361.00",,-0.87%
1990-04-27,"1,373.00","1,373.00","1,373.00","1,373.00",,-0.44%
1990-04-26,"1,379.00","1,379.00","1,379.00","1,379.00",,-0.79%
1990-04-25,"1,390.00","1,390.00","1,390.00","1,390.00",,-0.86%
1990-04-24,"1,402.00","1,402.00","1,402.00","1,402.00",,-0.85%
1990-04-23,"1,414.00","1,414.00","1,414.00","1,414.00",,-0.28%
1990-04-20,"1,418.00","1,418.00","1,418.00","1,418.00",,-1.25%
1990-04-19,"1,436.00","1,436.00","1,436.00","1,436.00",,-0.55%
1990-04-18,"1,444.00","1,444.00","1,444.00","1,444.00",,-0.21%
1990-04-17,"1,447.00","1,447.00","1,447.00","1,447.00",,-0.62%
1990-04-12,"1,456.00","1,456.00","1,456.00","1,456.00",,-0.21%
1990-04-11,"1,459.00","1,459.00","1,459.00","1,459.00",,-0.21%
1990-04-10,"1,462.00","1,462.00","1,462.00","1,462.00",,0.00%
1990-04-09,"1,462.00","1,462.00","1,462.00","1,462.00",,-0.27%
1990-04-06,"1,466.00","1,466.00","1,466.00","1,466.00",,-1.15%
1990-04-05,"1,483.00","1,483.00","1,483.00","1,483.00",,-1.07%
1990-04-04,"1,499.00","1,499.00","1,499.00","1,499.00",,-0.93%
1990-04-03,"1,513.00","1,513.00","1,513.00","1,513.00",,-0.98%
1990-04-02,"1,528.00","1,528.00","1,528.00","1,528.00",,-0.07%
1990-03-30,"1,529.00","1,529.00","1,529.00","1,529.00",,-0.20%
1990-03-29,"1,532.00","1,532.00","1,532.00","1,532.00",,-0.45%
1990-03-28,"1,539.00","1,539.00","1,539.00","1,539.00",,-0.45%
1990-03-27,"1,546.00","1,546.00","1,546.00","1,546.00",,-0.26%
1990-03-26,"1,550.00","1,550.00","1,550.00","1,550.00",,-0.45%
1990-03-23,"1,557.00","1,557.00","1,557.00","1,557.00",,-0.76%
1990-03-22,"1,569.00","1,569.00","1,569.00","1,569.00",,-0.06%
1990-03-21,"1,570.00","1,570.00","1,570.00","1,570.00",,-1.26%
1990-03-20,"1,590.00","1,590.00","1,590.00","1,590.00",,-0.25%
1990-03-19,"1,594.00","1,594.00","1,594.00","1,594.00",,-0.75%
1990-03-16,"1,606.00","1,606.00","1,606.00","1,606.00",,-0.86%
1990-03-15,"1,620.00","1,620.00","1,620.00","1,620.00",,-0.43%
1990-03-14,"1,627.00","1,627.00","1,627.00","1,627.00",,-0.06%
1990-03-13,"1,628.00","1,628.00","1,628.00","1,628.00",,0.00%
1990-03-12,"1,628.00","1,628.00","1,628.00","1,628.00",,-0.06%
1990-03-09,"1,629.00","1,629.00","1,629.00","1,629.00",,0.43%
1990-03-08,"1,622.00","1,622.00","1,622.00","1,622.00",,0.25%
1990-03-07,"1,618.00","1,618.00","1,618.00","1,618.00",,0.25%
1990-03-06,"1,614.00","1,614.00","1,614.00","1,614.00",,0.25%
1990-03-05,"1,610.00","1,610.00","1,610.00","1,610.00",,0.25%
1990-03-02,"1,606.00","1,606.00","1,606.00","1,606.00",,0.19%
1990-03-01,"1,603.00","1,603.00","1,603.00","1,603.00",,-0.06%
1990-02-28,"1,604.00","1,604.00","1,604.00","1,604.00",,0.06%
1990-02-27,"1,603.00","1,603.00","1,603.00","1,603.00",,0.63%
1990-02-26,"1,593.00","1,593.00","1,593.00","1,593.00",,0.13%
1990-02-23,"1,591.00","1,591.00","1,591.00","1,591.00",,0.00%
1990-02-22,"1,591.00","1,591.00","1,591.00","1,591.00",,0.00%
1990-02-21,"1,591.00","1,591.00","1,591.00","1,591.00",,-0.06%
1990-02-20,"1,592.00","1,592.00","1,592.00","1,592.00",,1.02%
1990-02-19,"1,576.00","1,576.00","1,576.00","1,576.00",,0.00%
1990-02-16,"1,576.00","1,576.00","1,576.00","1,576.00",,0.00%
1990-02-15,"1,576.00","1,576.00","1,576.00","1,576.00",,-0.13%
1990-02-14,"1,578.00","1,578.00","1,578.00","1,578.00",,-0.06%
1990-02-13,"1,579.00","1,579.00","1,579.00","1,579.00",,0.00%
1990-02-12,"1,579.00","1,579.00","1,579.00","1,579.00",,-0.25%
1990-02-09,"1,583.00","1,583.00","1,583.00","1,583.00",,0.00%
1990-02-08,"1,583.00","1,583.00","1,583.00","1,583.00",,-0.31%
1990-02-07,"1,588.00","1,588.00","1,588.00","1,588.00",,-1.12%
1990-02-06,"1,606.00","1,606.00","1,606.00","1,606.00",,-0.80%
1990-02-05,"1,619.00","1,619.00","1,619.00","1,619.00",,-1.16%
1990-02-02,"1,638.00","1,638.00","1,638.00","1,638.00",,-0.24%
1990-02-01,"1,642.00","1,642.00","1,642.00","1,642.00",,-0.12%
1990-01-31,"1,644.00","1,644.00","1,644.00","1,644.00",,0.00%
1990-01-30,"1,644.00","1,644.00","1,644.00","1,644.00",,-0.24%
1990-01-29,"1,648.00","1,648.00","1,648.00","1,648.00",,-0.18%
1990-01-26,"1,651.00","1,651.00","1,651.00","1,651.00",,0.30%
1990-01-25,"1,646.00","1,646.00","1,646.00","1,646.00",,-0.42%
1990-01-24,"1,653.00","1,653.00","1,653.00","1,653.00",,-0.60%
1990-01-23,"1,663.00","1,663.00","1,663.00","1,663.00",,-0.30%
1990-01-22,"1,668.00","1,668.00","1,668.00","1,668.00",,-0.06%
